"Sim.ID","Region","Dist.to.Margin","Necrotic.Fraction","Location","Num.Driver","Num.Driver.SCNA"
"298326","R21",15.65,0.19,"At.Centre",8,5
"298326","R22",16.49,0.48,"At.Centre",7,4
"298326","R23",5,0,"At.Margin",10,5
"307123","R1",7.07,0,"At.Margin",7,3
"307123","R2",15,0.41,"At.Centre",5,2
"307123","R3",11.18,0.09,"At.Centre",8,3
"307123","R4",9.85,0.1,"At.Margin",5,1
"307123","R5",17.69,0.86,"At.Centre",2,1
"307123","R6",34.01,0.54,"At.Centre",9,6
"307123","R7",28.32,0.46,"At.Centre",11,6
"307123","R8",12.08,0.16,"At.Centre",6,4
"307123","R9",9,0,"At.Margin",3,1
"307123","R12",45.97,0.49,"At.Centre",26,14
"307123","R13",38.33,0.46,"At.Centre",9,4
"307123","R14",19.42,0.54,"At.Centre",9,6
"307123","R15",11,0.03,"At.Centre",3,1
"307123","R18",38.08,0.68,"At.Centre",7,5
"307123","R19",34.21,0.52,"At.Centre",8,4
"307123","R20",17.46,0.43,"At.Centre",5,3
"307123","R21",14.32,0.59,"At.Centre",2,1
"307123","R22",17,0.77,"At.Centre",2,1
"307123","R23",19.24,0.75,"At.Centre",4,2
"307123","R24",19.42,0.48,"At.Centre",6,3
"307123","R25",7.07,0,"At.Margin",6,4
"307128","R1",6.71,0.04,"At.Margin",5,2
"307128","R2",19.31,0.49,"At.Centre",4,2
"307128","R3",15.62,0.37,"At.Centre",9,6
"307128","R4",17.69,0.91,"At.Centre",2,1
"307128","R6",34.71,0.66,"At.Centre",9,6
"307128","R7",29.07,0.51,"At.Centre",16,8
"307128","R8",11.7,0.09,"At.Centre",9,5
"307128","R10",39.05,0.9,"At.Centre",7,3
"307128","R11",51.43,0.52,"At.Centre",26,14
"307128","R12",35.36,0.52,"At.Centre",11,7
"307128","R13",15.81,0.37,"At.Centre",7,4
"307128","R14",11.18,0.23,"At.Centre",2,1
"307128","R15",30.41,0.72,"At.Centre",6,3
"307128","R16",39.81,0.61,"At.Centre",9,4
"307128","R17",27.46,0.57,"At.Centre",5,3
"307128","R18",9.85,0.04,"At.Margin",6,4
"307128","R19",8.25,0,"At.Margin",8,5
"307128","R20",20.81,0.53,"At.Centre",9,2
"307128","R21",21.02,0.56,"At.Centre",8,5
"307128","R22",12.53,0.18,"At.Centre",5,2
"307200","R1",5,0,"At.Margin",5,3
"307200","R2",12,0.18,"At.Centre",11,6
"307200","R3",7.21,0,"At.Margin",6,3
"307200","R4",7.62,0,"At.Margin",8,3
"307200","R5",21.4,0.61,"At.Centre",8,5
"307200","R6",31.02,0.52,"At.Centre",8,4
"307200","R7",22.85,0.63,"At.Centre",6,4
"307200","R8",4.12,0,"At.Margin",6,2
"307200","R9",15.81,0.54,"At.Centre",6,3
"307200","R10",34.89,0.53,"At.Centre",11,6
"307200","R11",43.57,0.47,"At.Centre",25,13
"307200","R13",6.32,0,"At.Margin",4,1
"307200","R14",18.68,0.49,"At.Centre",5,2
"307200","R15",38.33,0.49,"At.Centre",15,9
"307200","R16",45.35,0.51,"At.Centre",26,14
"307200","R18",7,0,"At.Margin",4,1
"307200","R19",13,0.41,"At.Centre",7,4
"307200","R20",30,0.53,"At.Centre",10,5
"307200","R21",39.82,0.48,"At.Centre",9,5
"307200","R22",24.74,0.59,"At.Centre",10,4
"307200","R23",7.07,0,"At.Margin",9,6
"307200","R24",14.76,0.24,"At.Centre",7,5
"307200","R25",21.19,0.51,"At.Centre",6,3
"307200","R26",13.42,0.3,"At.Centre",6,3
"307201","R1",7.21,0,"At.Margin",5,3
"307201","R2",7.21,0,"At.Margin",2,1
"307201","R3",19.24,0.97,"At.Centre",2,1
"307201","R5",25,0.95,"At.Centre",2,1
"307201","R6",18.36,0.47,"At.Centre",8,5
"307201","R7",5.39,0,"At.Margin",6,4
"307201","R8",18.03,0.84,"At.Centre",3,1
"307201","R12",31.58,0.49,"At.Centre",13,8
"307201","R13",12.53,0.13,"At.Centre",9,4
"307201","R14",19.65,0.96,"At.Centre",2,1
"307201","R18",16.28,0.46,"At.Centre",6,3
"307201","R19",7.81,0,"At.Margin",5,2
"307201","R20",13.42,0.35,"At.Centre",3,1
"307201","R23",17.03,0.87,"At.Centre",2,1
"307201","R24",8.94,0,"At.Margin",4,1
"307201","R25",9.22,0.15,"At.Margin",4,1
"307883","R1",11.4,0,"At.Centre",13,6
"307883","R2",6.71,0,"At.Margin",8,3
"307883","R3",9.06,0,"At.Margin",3,2
"307883","R4",6.71,0.03,"At.Margin",3,1
"307883","R5",23.77,0.91,"At.Centre",7,3
"307883","R6",21.1,0.54,"At.Centre",8,5
"307883","R7",4.12,0,"At.Margin",12,8
"307883","R8",13.89,0.25,"At.Centre",5,2
"307883","R9",27.31,0.49,"At.Centre",4,2
"307883","R12",31.4,0.94,"At.Centre",5,3
"307883","R13",14.42,0.37,"At.Centre",6,4
"307883","R14",19.65,0.49,"At.Centre",6,2
"307883","R15",38.83,0.65,"At.Centre",14,4
"307883","R16",40.02,0.95,"At.Centre",3,2
"307883","R19",16.64,0.28,"At.Centre",7,5
"307883","R20",13.04,0.38,"At.Centre",3,2
"307883","R21",28.23,0.38,"At.Centre",4,2
"307883","R22",21.02,0.9,"At.Centre",4,2
"307883","R23",20.25,0.97,"At.Centre",2,1
"307883","R24",10.44,0.14,"At.Centre",4,1
"307883","R25",9.85,0.04,"At.Margin",5,2
"307883","R26",6.32,0,"At.Margin",4,2
"307883","R27",5,0,"At.Margin",6,2
"308370","R1",10.05,0.09,"At.Centre",5,2
"308370","R2",6.32,0,"At.Margin",5,2
"308370","R3",11.05,0.13,"At.Centre",3,1
"308370","R4",15.23,0.54,"At.Centre",4,1
"308370","R5",29.07,0.56,"At.Centre",3,2
"308370","R6",23.71,0.49,"At.Centre",4,2
"308370","R7",9.22,0,"At.Margin",4,2
"308370","R8",11.66,0.23,"At.Centre",3,1
"308370","R11",42.8,0.65,"At.Centre",20,9
"308370","R12",36.62,0.48,"At.Centre",4,2
"308370","R13",19.31,0.52,"At.Centre",5,2
"308370","R14",14.42,0.67,"At.Centre",3,1
"308370","R17",44.01,0.59,"At.Centre",19,7
"308370","R18",36.72,0.51,"At.Centre",4,2
"308370","R19",18.25,0.46,"At.Centre",3,2
"308370","R20",5,0,"At.Margin",4,1
"308370","R21",17.2,0.87,"At.Centre",2,1
"308370","R22",21.02,0.96,"At.Centre",2,1
"308370","R23",26.4,0.7,"At.Centre",3,2
"308370","R24",23.26,0.47,"At.Centre",7,3
"308370","R25",9.22,0,"At.Margin",3,2
"308370","R26",11,0.1,"At.Centre",4,2
"308370","R27",5.83,0,"At.Margin",6,2
"321015","R1",7,0,"At.Margin",8,4
"321015","R2",8.49,0,"At.Margin",8,5
"321015","R3",19.85,0.59,"At.Centre",10,5
"321015","R4",26.31,0.53,"At.Centre",10,4
"321015","R5",17.49,0.46,"At.Centre",10,4
"321015","R6",3.61,0,"At.Margin",9,6
"321015","R7",18.97,0.46,"At.Centre",9,3
"321015","R8",36.62,0.52,"At.Centre",8,3
"321015","R9",44.92,0.53,"At.Centre",25,13
"321015","R10",31.83,0.46,"At.Centre",11,7
"321015","R11",18.44,0.49,"At.Centre",7,5
"321015","R12",6.32,0,"At.Margin",10,6
"321015","R13",23.77,0.58,"At.Centre",12,8
"321015","R14",42.95,0.92,"At.Centre",6,4
"321015","R15",47.85,0.52,"At.Centre",8,5
"321015","R16",43.01,0.57,"At.Centre",11,7
"321015","R17",25,0.49,"At.Centre",10,6
"321015","R18",5,0,"At.Margin",8,3
"321015","R19",8.54,0,"At.Margin",5,3
"321015","R20",23.26,0.57,"At.Centre",8,4
"321015","R23",23.02,0.92,"At.Centre",7,4
"321015","R24",16.28,0.43,"At.Centre",7,4
"321015","R25",4,0,"At.Margin",8,5
"321015","R26",11.05,0.14,"At.Centre",5,1
"321015","R27",13.45,0.35,"At.Centre",2,1
"321015","R28",3.16,0,"At.Margin",6,3
"321469","R1",11.4,0.14,"At.Centre",5,3
"321469","R2",8.54,0.01,"At.Margin",8,4
"321469","R3",8.49,0.01,"At.Margin",3,1
"321469","R4",25.63,0.86,"At.Centre",6,4
"321469","R5",24,0.57,"At.Centre",6,4
"321469","R6",4,0,"At.Margin",12,7
"321469","R7",6.4,0,"At.Margin",7,5
"321469","R8",13.15,0.37,"At.Centre",5,2
"321469","R11",19,0.89,"At.Centre",2,1
"321469","R12",6.32,0,"At.Margin",10,5
"321469","R13",16.16,0.73,"At.Centre",4,2
"321469","R17",13.45,0.27,"At.Centre",9,4
"321469","R18",21,0.97,"At.Centre",2,1
"321469","R19",41,0.75,"At.Centre",11,7
"321469","R20",35.81,0.51,"At.Centre",10,4
"321469","R21",18.44,0.51,"At.Centre",7,3
"321469","R22",18.03,0.47,"At.Centre",8,4
"321469","R23",28.16,0.59,"At.Centre",7,3
"321469","R24",22.67,0.51,"At.Centre",10,5
"321469","R25",9.06,0.03,"At.Margin",11,6
"321469","R26",8.94,0.03,"At.Margin",7,3
"321469","R27",5.39,0,"At.Margin",9,5
"363722","R1",8.49,0,"At.Margin",4,1
"363722","R2",11.18,0.08,"At.Centre",2,1
"363722","R3",3.61,0,"At.Margin",3,1
"363722","R4",11.18,0,"At.Centre",7,3
"363722","R5",18,0.76,"At.Centre",2,1
"363722","R8",16.16,0.78,"At.Centre",3,1
"363722","R9",19.42,0.54,"At.Centre",7,4
"363722","R10",38,0.76,"At.Centre",5,3
"363722","R14",10.63,0,"At.Centre",5,2
"363722","R15",19.65,0.53,"At.Centre",6,3
"363722","R16",34.93,0.61,"At.Centre",6,3
"363722","R17",28.44,0.99,"At.Centre",2,1
"363722","R19",25,0.7,"At.Centre",4,2
"363722","R20",8.94,0,"At.Margin",5,2
"363722","R21",8.94,0,"At.Margin",6,3
"363722","R22",15,0.11,"At.Centre",6,3
"363722","R23",9.43,0,"At.Margin",9,5
"363722","R24",6.08,0,"At.Margin",8,5
"363722","R25",7,0,"At.Margin",6,4
"363875","R1",8.06,0,"At.Margin",6,3
"363875","R2",8.54,0.04,"At.Margin",6,2
"363875","R3",10.2,0.05,"At.Centre",6,4
"363875","R4",25.81,0.47,"At.Centre",8,4
"363875","R5",25,0.49,"At.Centre",5,2
"363875","R6",7.81,0.04,"At.Margin",5,1
"363875","R7",15.81,0.47,"At.Centre",7,4
"363875","R8",35.36,0.59,"At.Centre",9,5
"363875","R9",36.07,0.86,"At.Centre",7,4
"363875","R11",13.04,0.25,"At.Centre",2,1
"363875","R12",19.92,0.54,"At.Centre",9,4
"363875","R13",38.9,0.52,"At.Centre",7,4
"363875","R14",39,0.58,"At.Centre",7,3
"363875","R17",13,0.08,"At.Centre",8,6
"363875","R18",14.32,0.47,"At.Centre",7,4
"363875","R19",24.84,0.47,"At.Centre",6,3
"363875","R20",19,0.9,"At.Centre",2,1
"363875","R22",32.98,0.95,"At.Centre",6,4
"363875","R23",17.26,0.48,"At.Centre",7,4
"363875","R24",6,0,"At.Margin",5,3
"363875","R25",8.06,0,"At.Margin",7,4
"363875","R26",13.93,0.28,"At.Centre",8,6
"363875","R27",7.62,0,"At.Margin",8,4
"364365","R1",13.34,0.32,"At.Centre",6,2
"364365","R2",18,0.68,"At.Centre",5,3
"364365","R3",15.03,0.67,"At.Centre",3,1
"364365","R4",20,0.47,"At.Centre",7,4
"364365","R5",10.3,0.09,"At.Centre",8,5
"364365","R6",9.06,0,"At.Margin",11,6
"364365","R7",27.89,0.47,"At.Centre",6,4
"364365","R10",38.29,0.62,"At.Centre",5,3
"364365","R11",19.65,0.51,"At.Centre",8,3
"364365","R12",8.06,0,"At.Margin",7,3
"364365","R13",25.61,0.42,"At.Centre",9,5
"364365","R17",15.52,0.29,"At.Centre",11,5
"364365","R18",9.06,0,"At.Margin",10,5
"364365","R19",11,0.16,"At.Centre",2,1
"364365","R20",16.12,0.65,"At.Centre",3,1
"364365","R21",23.32,0.82,"At.Centre",6,4
"364365","R22",5.1,0,"At.Margin",8,5
"364365","R23",4.47,0,"At.Margin",6,4
"365170","R1",3.61,0,"At.Margin",6,1
"365170","R2",14.76,0.56,"At.Centre",4,1
"365170","R3",17.26,0.84,"At.Centre",3,1
"365170","R4",10.3,0.0600000000000001,"At.Centre",3,1
"365170","R5",15.62,0.7,"At.Centre",2,1
"365170","R9",5,0,"At.Margin",3,1
"365170","R10",18.44,0.95,"At.Centre",2,1
"365170","R14",5.83,0,"At.Margin",3,1
"365170","R15",13.42,0.54,"At.Centre",4,1
"365170","R18",17.03,0.95,"At.Centre",2,1
"365170","R19",15,0.0600000000000001,"At.Centre",2,1
"365170","R20",8.25,0.09,"At.Margin",3,1
"38519","R1",5.83,0,"At.Margin",3,1
"38519","R2",6,0,"At.Margin",3,1
"38519","R3",5.66,0,"At.Margin",12,7
"38519","R4",15,0.16,"At.Centre",3,1
"38519","R7",14.87,0.47,"At.Centre",3,1
"38519","R8",15.3,0.29,"At.Centre",6,3
"38519","R9",33.62,0.63,"At.Centre",5,3
"38519","R10",40.31,0.86,"At.Centre",9,6
"38519","R12",16.49,0.76,"At.Centre",3,1
"38519","R13",13.89,0.29,"At.Centre",9,6
"38519","R14",30.61,0.53,"At.Centre",9,6
"38519","R15",44.82,0.49,"At.Centre",22,12
"38519","R16",37.36,0.65,"At.Centre",8,3
"38519","R17",18.87,0.71,"At.Centre",7,5
"38519","R18",16.97,0.38,"At.Centre",9,5
"38519","R19",26.93,0.46,"At.Centre",9,5
"38519","R20",27.46,0.47,"At.Centre",7,3
"38519","R21",17.8,0.42,"At.Centre",7,3
"38519","R22",8,0,"At.Margin",8,5
"38519","R23",8,0,"At.Margin",9,4
"89041","R1",11.66,0.01,"At.Centre",5,1
"89041","R2",11.18,0.08,"At.Centre",7,1
"89041","R3",3.61,0,"At.Margin",3,1
"89041","R4",3.61,0,"At.Margin",9,6
"89041","R5",13.04,0.28,"At.Centre",5,2
"89041","R8",15.81,0.85,"At.Centre",3,1
"89041","R9",15.62,0.35,"At.Centre",11,6
"89041","R10",31.83,0.51,"At.Centre",8,5
"89041","R11",39.12,0.94,"At.Centre",9,5
"89041","R13",18,0.91,"At.Centre",2,1
"89041","R14",22.8,0.58,"At.Centre",7,5
"89041","R15",42.43,0.46,"At.Centre",22,11
"89041","R16",51.48,0.51,"At.Centre",26,14
"89041","R17",34.83,0.92,"At.Centre",6,4
"89041","R18",23.09,0.78,"At.Centre",5,3
"89041","R19",5,0,"At.Margin",6,4
"89041","R20",16.55,0.54,"At.Centre",7,3
"89041","R21",31.91,0.57,"At.Centre",10,5
"89041","R22",32.56,0.51,"At.Centre",6,4
"89041","R23",24.7,0.59,"At.Centre",7,4
"89041","R24",7.07,0,"At.Margin",10,5
"89041","R25",5,0,"At.Margin",8,5
"89041","R26",12.17,0.16,"At.Centre",8,5
"89041","R27",13,0.16,"At.Centre",7,5
"89041","R28",7.28,0,"At.Margin",8,5
"89624","R1",7.81,0,"At.Margin",8,6
"89624","R2",17.72,0.38,"At.Centre",5,3
"89624","R3",11.66,0.01,"At.Centre",7,3
"89624","R4",19.65,0.48,"At.Centre",8,5
"89624","R5",36.07,0.44,"At.Centre",10,4
"89624","R6",24.17,0.7,"At.Centre",7,3
"89624","R7",6.32,0,"At.Margin",4,2
"89624","R8",10.77,0.16,"At.Centre",7,3
"89624","R9",26.93,0.48,"At.Centre",9,4
"89624","R12",11.66,0.19,"At.Centre",4,1
"89624","R13",15.52,0.27,"At.Centre",5,3
"89624","R14",34.79,0.56,"At.Centre",8,4
"89624","R17",14.14,0.49,"At.Centre",5,1
"89624","R18",7.62,0,"At.Margin",9,5
"89624","R19",21.93,0.65,"At.Centre",7,5
"89624","R20",38.91,0.43,"At.Centre",10,7
"89624","R21",33.96,0.52,"At.Centre",11,7
"89624","R22",15.26,0.63,"At.Centre",5,2
"89624","R23",11.4,0.08,"At.Centre",7,4
"89624","R24",25.94,0.47,"At.Centre",9,4
"89624","R25",26.4,0.53,"At.Centre",11,6
"89624","R26",13.89,0.16,"At.Centre",8,4
"89624","R27",7.62,0,"At.Margin",6,3
"89624","R28",7.62,0,"At.Margin",8,3
